,Gebiedscode,meting,date,doy,dop,plastic_6_packringen,plastic_tassen,plastic_kleine_plastic_tasjes,plastic_drankflessen_groterdan_halveliter,plastic_drankflessen_kleinerdan_halveliter,plastic_wikkels_van_drankflessen,plastic_verpakking_van_schoonmaakmiddelen,plastic_voedselverpakkingen_frietbakjes_etc,plastic_cosmeticaverpakkingen,plastic_motorolieverpakking_groterdan50cm,plastic_jerrycans,plastic_kratten,plastic_auto_onderdelen,plastic_doppen_en_deksels,plastic_aanstekers,plastic_speelgoed,plastic_plastic_bekers_of_delen_daarvan,plastic_netzakken,plastic_handschoenen_huishoudelijk,plastic_handschoenen_professioneel,plastic_touw_diameter_groterdan_1cm,plastic_touw_diameter_kleinerdan_1cm,plastic_sportvisspullen,plastic_breekstaafjes,plastic_emmers,plastic_industrieel_verpakkingsmateriaal,plastic_helmen,plastic_geweerpatronen,plastic_schoenen,plastic_plastic_stukjes_0_2_5cm_hard_plastic,plastic_plastic_stukjes_2_5_50cm_hard_plastic,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,plastic_overig_plastic,plastic_piepschuim_0_2_5cm,plastic_piepschuim_2_5_50cm,plastic_piepschuim_voedselverpakkingen,plastic_plastic_folies_groterdan_50cm,plastic_hard_plastic_groterdan_50cm,plastic_rietjes,plastic_snoep_snack_chipsverpakking,plastic_piepschuim_groterdan_50cm,plastic_piepschuim_bekers,plastic_bestek,plastic_biofilm_waterfiltertjes,plastic_kitspuiten,plastic_kunststof_band_tiewraps,plastic_lolliestokjes,plastic_motorolieverpakking_kleinerdan50cm,plastic_vuilniszakken,plastic_schrijfwaren,plastic_visdraad,plastic_vuurwerk,plastic_borden_new,plastic_roerstaafjes_new,plastic_bloempotten_new,plastic_plakband_new,rubber_ballonnen,rubber_banden,rubber_overig_rubber,textiel_kleding,textiel_vloerbedekking,textiel_schoeisel,textiel_overig_textiel,papier_tassen,papier_karton,papier_sigarettenverpakking,papier_sigarettenfilters,papier_kartonnen_bekers,papier_kranten,papier_papier_overig,papier_drankkarton,papier_ondefinieerbaar,hout_kurk,hout_pellets,hout_ijsstokjes,hout_kwasten,hout_overig_hout_keinderdan_50cm,hout_overig_hout_groterdan_50cm,metaal_aluminiumfolie,metaal_capsules,metaal_drankblikjes,metaal_elektriciteitsdraad,metaal_oud_ijzer,metaal_kroonkurken,metaal_oliedrum,metaal_omheinigsdraad_prikkeldraad,metaal_spuitbussen,metaal_verfblik,metaal_vislood,metaal_voedselblikken,metaal_wegwerpbarbecues,metaal_overig_metaal_kleinerdan_50cm,metaal_overig_metaal_groterdan_50cm,glas_flessen_pottten,glas_lampen_tl_lampen,glas_overig_glas,sanitair_cosmetica,sanitair_plastic_wattenstaafjes,sanitair_kartonnen_wattenstaafjes,sanitair_vochtige_doekjes,sanitair_condooms,sanitair_maandverband_en_verpakkingen_ervan,sanitair_plastic_kam_borstel,sanitair_tampons_en_tamponapplicators,sanitair_tissues_wc_papier,sanitair_toiletverfrissers,sanitair_overig_sanitair,medisch_verpakkingen,medisch_spuiten,medisch_overig_medisch,granulaat_korrels
98,M(067a)L-LINL,1,20180322,81.0,445.0,0.0,0.0,0.0,0.0012,0.0028,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0004,0.002,0.002,0.0,0.0004,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.022,0.0016,0.042,0.0,0.0,0.004,,,0.0,,0.032,,,0.0004,,0.0,0.0,,0.0,,0.0004,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.002,0.0004,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0004,0.0,0.0008,,0.0028,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0012
99,M(066a)R-LINL,1,20180306,65.0,429.0,0.0,0.0,0.0,0.0012,0.002,0.0004,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.014,0.0008,0.0008,0.004,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0008,0.0592,0.004,0.07,0.0012,0.0,0.0292,,,0.002,,0.0488,,,0.0032,,0.0004,0.0,,0.0,,0.0008,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.002,0.0024,0.002,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0004,0.0008,,0.0068,,,0.0,0.0004,0.0,0.0,,0.0004,0.0004,0.0,0.0008,0.0,0.0008
100,M(063a)R-LINL,1,20180224,55.0,419.0,0.0,0.0004,0.0032,0.0004,0.0,0.0048,0.0004,0.0052,0.0004,0.0,0.0,0.0,0.0,0.006,0.0008,0.0004,0.0016,0.0004,0.0,0.0,0.0004,0.0004,0.0004,0.0,0.0,0.0008,0.0,0.0,0.0,0.006,0.0088,0.0544,0.0956,0.0032,0.0,0.0008,,,0.0012,,0.0364,,,0.0012,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0032,0.0,0.0,0.0,0.0004,0.0008,,0.0,0.0,0.0,0.0,0.0016,0.0004,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,,0.0016,,,0.0,0.0012,0.0,0.0008,,0.0,0.0012,0.0,0.0,0.0,0.0192
101,M(062a)L-LINL,1,20180225,56.0,420.0,0.0,0.0004,0.0012,0.0,0.0,0.0012,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0008,0.0028,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0052,0.0104,0.058,0.0532,0.0048,0.0,0.0036,,,0.0,,0.0112,,,0.0012,,0.0004,0.0,,0.0,,0.0,0.0,,,,,,0.0004,0.0,0.0008,0.0,0.0,0.0,0.0016,0.0,0.0008,0.0,0.0,0.0,0.0,0.0004,0.0,,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,,0.0,,,0.0,0.0016,0.0,0.0004,,0.0,0.0024,0.0,0.0,0.0,0.002
102,M(061a)R-LINL,1,20180316,75.0,439.0,0.0,0.0008,0.0004,0.0,0.0084,0.0024,0.0008,0.0028,0.0,0.0,0.0,0.0,0.0,0.0156,0.0008,0.0008,0.0052,0.0012,0.0,0.0,0.0044,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0008,0.0008,0.0124,0.0144,0.0012,0.0,0.0024,,,0.0008,,0.0008,,,0.0004,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,,0.0052,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0212
103,M(060a)L-LINL,1,20180224,55.0,419.0,0.0,0.0016,0.0004,0.0016,0.0032,0.0008,0.0012,0.0096,0.0,0.0,0.0,0.0,0.0,0.0084,0.0004,0.0012,0.0044,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0008,0.0024,0.0,0.0,0.0,0.0028,0.0032,0.006,0.0116,0.0028,0.0,0.0008,,,0.0004,,0.034,,,0.0012,,0.0,0.0004,,0.0,,0.0004,0.0,,,,,,0.0,0.0,0.0008,0.0012,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,,0.0004,0.0,0.0,0.0,0.0008,0.0,0.0004,0.0,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0004,0.0,0.0004,,0.0012,,,0.0,0.0004,0.0,0.0,,0.0,0.0,0.0,0.0,0.0004,0.0024
104,M(059a)L-LINL,1,20180213,44.0,408.0,0.0008,0.0008,0.0008,0.0004,0.0,0.0044,0.0008,0.0088,0.0012,0.0,0.0,0.0,0.0,0.0056,0.0004,0.0016,0.0008,0.0,0.0,0.0,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.004,0.0068,0.0264,0.082,0.0016,0.0,0.0044,,,0.0032,,0.0312,,,0.0004,,0.0,0.0004,,0.0,,0.0004,0.0,,,,,,0.0,0.0,0.0012,0.0,0.0,0.0004,0.0004,0.0,0.0004,0.0004,0.0004,0.0,0.0,0.0004,0.0008,,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0024,,,0.0,0.0004,0.0,0.0,,0.0,0.0004,0.0,0.0,0.0004,0.0092
105,M(057a)L-LINL,1,20180223,54.0,418.0,0.0,0.0,0.0004,0.0,0.0036,0.0012,0.0004,0.0016,0.0004,0.0,0.0,0.0,0.0004,0.0104,0.0012,0.0008,0.0032,0.0004,0.0,0.0004,0.0016,0.0,0.0008,0.0,0.0,0.0004,0.0,0.0,0.0,0.0092,0.0432,0.0372,0.1344,0.0004,0.0,0.0008,,,0.006,,0.0484,,,0.0004,,0.0004,0.0012,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0016,0.0,0.0,0.0008,0.0004,0.0,0.0,0.0012,0.0004,0.0,0.0,0.0024,0.0,,0.0,0.0,0.0,0.0,0.0004,0.0,0.0008,0.0,0.0084,0.0,0.0004,0.0008,0.0,0.0,0.0004,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0012,,0.0,,,0.0,0.0004,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0004
106,M(054a)R-LINL,1,20180224,55.0,419.0,0.0,0.0,0.0008,0.0012,0.0044,0.0,0.0,0.004,0.0012,0.0,0.0,0.0,0.0,0.014,0.0004,0.0016,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0008,0.0104,0.0068,0.0172,0.0068,0.0044,0.0,0.0124,,,0.0,,0.0032,,,0.0028,,0.0,0.0,,0.0,,0.0008,0.0,,,,,,0.0,0.0,0.0004,0.0,0.0,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.0,,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0028,0.0,0.0024,0.0004,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0008,0.0,0.0004,,0.0028,,,0.0,0.0,0.0004,0.0,,0.0004,0.0,0.0012,0.0,0.0,0.0
107,M(052a)R-LINL,1,20180222,53.0,417.0,0.0,0.0,0.0,0.0016,0.0028,0.0016,0.0004,0.0016,0.0008,0.0,0.0,0.0,0.0,0.0188,0.0008,0.0024,0.0064,0.0004,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0092,0.01,0.02,0.0148,0.0268,0.0,0.0076,,,0.0004,,0.0116,,,0.0024,,0.0,0.002,,0.0,,0.0008,0.0,,,,,,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,,0.0,0.0,0.0,0.0,0.0028,0.0008,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0008,0.0,0.0,,0.0004,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0008,0.0,0.0,0.0068
108,M(049a)R-LINL,1,20180220,51.0,415.0,0.0,0.0,0.0012,0.0008,0.0024,0.0008,0.0,0.0048,0.0,0.0,0.0,0.0,0.0,0.01,0.0008,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0008,0.0,0.0,0.0004,0.0,0.0036,0.0108,0.0028,0.0388,0.0016,0.0,0.0092,,,0.0004,,0.0216,,,0.0012,,0.0,0.0004,,0.0,,0.0008,0.0,,,,,,0.0004,0.0,0.0016,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,,0.0004,0.0,0.0,0.0004,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0044,,,0.0,0.0,0.0,0.0,,0.0008,0.0,0.0,0.0,0.0004,0.0072
109,M(048a)L-LINL,1,20180322,81.0,445.0,0.0,0.0,0.0,0.0012,0.0032,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0008,0.0188,0.0012,0.0008,0.0032,0.0008,0.0,0.0,0.0004,0.0016,0.0008,0.0,0.0004,0.0,0.0,0.0,0.0,0.0184,0.0224,0.0172,0.0244,0.0004,0.0,0.0196,,,0.0004,,0.004,,,0.0032,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0004,0.0,0.0012,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0044,0.0004,0.0004,0.0044,0.0,0.0012,0.0004,0.0,0.0,0.0008,0.0,0.0004,0.0,0.0024,0.0004,0.004,,0.0036,,,0.0,0.0004,0.0,0.0,,0.0,0.0092,0.0004,0.0,0.0012,0.0
110,M(045a)R-LINL,1,20180310,69.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336,0.0016,0.0008,0.0028,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432,0.0264,0.0244,0.0284,0.0052,0.0,0.044,,,0.0,,0.0284,,,0.0024,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,,0.0,0.0,0.0,0.0,0.0004,0.0012,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0028,,,0.0,0.0016,0.0008,0.0,,0.0,0.0,0.0004,0.0,0.0,0.0628
111,M(044a)R-LINL,1,20180503,123.0,487.0,0.0,0.0,0.0,0.004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0016,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048,0.002,0.0072,0.0016,0.0016,0.0,0.0124,,,0.002,,0.006,,,0.0,,0.0,0.0,,0.0,,0.0004,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0012,0.0,0.0016,,0.0004,,,0.0004,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0072
112,M(043a)R-LINL,1,20180222,53.0,417.0,0.0,0.0004,0.0012,0.0004,0.0008,0.0004,0.0,0.002,0.0012,0.0,0.0,0.0,0.0,0.0184,0.0008,0.0016,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0028,0.0,0.0,0.0,0.0172,0.016,0.0,0.0088,0.0004,0.0,0.014,,,0.0,,0.0132,,,0.002,,0.0,0.0004,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0004,0.0004,0.0,,0.0052,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
113,M(042a)R-LINL,1,20180223,54.0,418.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0072,0.0084,0.0,0.0004,0.0,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0004,0.0,0.0,0.0008,0.0004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
114,M(041a)L-LINL,1,20180305,64.0,428.0,0.0004,0.0456,0.0956,0.0136,0.0176,0.0312,0.0024,0.112,0.0064,0.0,0.002,0.0016,0.0008,0.132,0.0172,0.0192,0.0344,0.004,0.0008,0.0,0.0008,0.0144,0.016,0.0024,0.008,0.0016,0.0,0.008,0.0012,0.632,0.24,0.352,0.4472,0.1192,0.0,0.3768,,,0.0056,,0.4272,,,0.0416,,0.0008,0.0168,,0.0008,,0.0096,0.0,,,,,,0.0016,0.0,0.0,0.0008,0.0008,0.0008,0.0152,0.0,0.0016,0.0064,0.0032,0.0,0.0,0.0056,0.0008,,0.0016,0.0,0.0,0.0008,0.016,0.0072,0.0136,0.0,0.0052,0.0,0.004,0.0048,0.0,0.0,0.0016,0.0,0.0008,0.0024,0.0,0.0012,0.0,0.014,0.0012,0.0,,0.1152,,,0.0012,0.0248,0.0,0.0112,,0.0032,0.0112,0.0024,0.0024,0.0152,0.2848
115,M(039a)R-LINL,1,20180324,83.0,447.0,0.0,0.0,0.0,0.0016,0.0012,0.0012,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0084,0.0028,0.0008,0.0044,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0004,0.014,0.0124,0.0004,0.0,0.0068,,,0.0024,,0.0108,,,0.0028,,0.0,0.0,,0.0,,0.0012,0.0,,,,,,0.0008,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0008,0.0,0.0008,,0.0016,0.0,0.0004,0.0004,0.0,0.0048
116,M(038a)R-LINL,1,20180224,55.0,419.0,0.0,0.0008,0.0004,0.0012,0.0016,0.0044,0.0,0.0052,0.0024,0.0,0.0,0.0,0.0004,0.0132,0.0016,0.002,0.0048,0.0004,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0344,0.0216,0.05,0.084,0.0024,0.0,0.0372,,,0.0032,,0.034,,,0.0036,,0.0,0.0,,0.0,,0.0004,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0004,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0,,0.0108,,,0.0,0.0008,0.0,0.0012,,0.0,0.0,0.0016,0.0004,0.0,0.0328
117,M(037a)R-LINL,1,20180222,53.0,417.0,0.0,0.0008,0.002,0.0016,0.0028,0.0,0.0008,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0032,0.0028,0.0,0.0012,0.0,0.0,0.0,0.0,0.0012,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0024,0.0028,0.0052,0.0024,0.0044,0.0,0.012,,,0.0004,,0.0028,,,0.0012,,0.0,0.0,,0.0,,0.0004,0.0,,,,,,0.0,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,,0.0,0.0,0.0004,0.0,0.0,0.0012,0.0,0.0,0.0024,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0012,,0.0036,,,0.0,0.0,0.0,0.0,,0.0,0.0008,0.0004,0.0,0.0004,0.0116
118,M(036a)R-LINL,1,20180219,50.0,414.0,0.0004,0.0308,0.028,0.0,0.0048,0.0028,0.0004,0.0068,0.0008,0.0,0.0,0.0,0.0,0.006,0.0012,0.0016,0.0024,0.0008,0.0,0.0,0.0004,0.0012,0.0016,0.0,0.0008,0.0016,0.0,0.0,0.0,0.0144,0.01,0.0572,0.1072,0.0052,0.0,0.064,,,0.0004,,0.0312,,,0.0012,,0.0,0.0032,,0.0,,0.0008,0.0,,,,,,0.0,0.0,0.0012,0.0004,0.0,0.0,0.002,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0008,,0.0008,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0004,0.0,,0.0044,,,0.0004,0.0332,0.0,0.0,,0.0004,0.0016,0.0,0.0,0.0016,0.2384
119,M(034a)R-LINL,1,20180310,69.0,433.0,0.0004,0.0092,0.01,0.0044,0.0036,0.0124,0.0028,0.0312,0.0004,0.0004,0.0004,0.0,0.002,0.0392,0.0004,0.0064,0.0136,0.0052,0.0,0.0,0.0004,0.0048,0.0004,0.0,0.0032,0.008,0.0,0.0,0.0004,0.0264,0.0272,0.0316,0.1644,0.0112,0.0,0.01,,,0.0128,,0.0616,,,0.014,,0.002,0.0072,,0.0,,0.0004,0.0,,,,,,0.0012,0.0,0.0,0.0004,0.0,0.0024,0.0064,0.0,0.0,0.0008,0.0012,0.0,0.0,0.0004,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0008,0.0028,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0008,,0.0076,,,0.0,0.0148,0.0004,0.0,,0.0008,0.0,0.0,0.0004,0.0,0.1544
120,M(033a)R-LINL,1,20180126,26.0,390.0,0.0,0.0,0.0,0.0036,0.01,0.0,0.0004,0.0152,0.0016,0.0,0.0,0.0,0.0,0.0248,0.0028,0.0064,0.0012,0.0,0.0,0.0,0.0008,0.0016,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0384,0.0252,0.038,0.01,0.0008,0.0,0.0488,,,0.0004,,0.0084,,,0.0032,,0.0,0.0,,0.0,,0.0028,0.0,,,,,,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,,0.0252,,,0.0004,0.0032,0.0,0.0016,,0.0004,0.0,0.0,0.0,0.0008,0.0008
121,M(032a)R-LINL,1,20180222,53.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0004,0.0,0.0,0.0,0.0,0.0044,0.0008,0.0028,0.0,0.0,0.0,0.0,0.0004,0.0008,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.026,0.008,0.0848,0.0312,0.0004,0.0,0.008,,,0.0,,0.0048,,,0.0004,,0.0,0.0,,0.0,,0.0004,0.0,,,,,,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0056,,,0.0008,0.0048,0.0,0.0008,,0.0,0.0,0.0,0.0,0.0004,0.1048
122,M(028a)L-LIBE,1,20180213,44.0,408.0,0.0,0.0,0.0012,0.0016,0.0016,0.004,0.0004,0.0076,0.0,0.0,0.0,0.0,0.0,0.0404,0.0012,0.002,0.0012,0.0004,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0188,0.0244,0.0,0.0,0.11,0.0,0.0064,,,0.0,,0.0072,,,0.0016,,0.0,0.0,,0.0,,0.0008,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,,0.0,0.0,0.0,0.0,0.0008,0.0004,0.0008,0.0,0.0004,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0076,,,0.0004,0.0016,0.0,0.0016,,0.0,0.0004,0.0004,0.0004,0.002,0.18
123,M(027a)L-LIBE,1,20180415,105.0,469.0,0.0,0.0,0.01,0.008,0.004,0.0,0.0,0.01,0.0,0.0,0.002,0.0,0.0,0.016,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.05,0.026,0.248,0.1,0.028,0.0,0.022,,,0.0,,0.028,,,0.004,,0.0,0.0,,0.0,,0.002,0.0,,,,,,0.0,0.0,0.006,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,,0.0,0.0,0.0,0.0,0.022,0.012,0.006,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.01,0.0,0.002,,0.0,0.002,0.0,0.0,0.008,0.1
124,M(026a)R-LINL,1,20180223,54.0,418.0,0.0004,0.0,0.0004,0.0004,0.0016,0.0016,0.0,0.01,0.0004,0.0,0.0,0.0,0.0,0.012,0.0004,0.0004,0.0004,0.0008,0.0004,0.0,0.0004,0.0012,0.0,0.0,0.0016,0.0008,0.0,0.0,0.0004,0.0368,0.0176,0.036,0.0612,0.0016,0.0,0.0108,,,0.0004,,0.0248,,,0.0028,,0.0,0.0012,,0.0,,0.0004,0.0,,,,,,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0008,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,,0.0008,0.0,0.0,0.0004,0.0016,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0036,,,0.0,0.008,0.0,0.0,,0.0008,0.0064,0.0004,0.0,0.0032,0.1132
